AAPL,NFLX,AMZN,MMM,K,O,NSRGY,LDSVF,JPM,JNJ,TSLA,V,PFE
46.296795,345.609985,1840.119995,162.006927,53.096924,63.36536,91.748543,6305.895508,103.506302,129.598114,46.462002,158.01564,35.625423
46.851391,354.98999,1871.150024,160.999054,53.282677,63.604111,92.964005,6315.407715,103.112236,129.683334,46.389999,160.560287,36.054749
46.645256,359.309998,1907.569946,158.863113,53.310543,63.640835,94.331398,6315.407715,104.43515,130.914734,45.666,162.861923,36.484081
46.38023,354.450012,1869,156.348083,52.957611,63.604111,93.818626,6315.407715,103.928497,131.29361,42.206001,162.0914,36.335133
44.929932,348.109985,1858.969971,153.722107,52.418934,62.72263,93.685692,6315.407715,104.472672,131.113632,41.071999,161.478928,36.440269
45.791275,354.269989,1857.52002,154.692993,52.51181,63.4021,93.068459,6315.407715,104.829208,130.829468,41.015999,161.864212,36.510357
44.853859,359.730011,1859.680054,156.949127,52.781151,64.017288,93.92308,6324.581055,103.97541,131.435684,38.546001,162.239578,36.790741
44.088215,352.209991,1815.47998,154.682999,53.022629,64.806961,93.847115,6324.581055,101.930054,132.411301,39.098,159.542831,36.729412
43.918888,354.390015,1823.280029,154.888168,52.530384,64.761032,94.084511,6324.581055,102.93396,132.420837,38.125999,160.659073,36.755692
43.737293,355.059998,1836.430054,152.332962,50.672874,64.03566,92.764587,6298.411621,101.817474,130.723267,37.740002,161.716064,36.711887
43.528706,349.190002,1819.189941,150.514465,49.038261,63.17255,92.821571,6298.411621,101.536003,125.249054,37.972,160.747955,36.554173
43.754475,351.850006,1816.319946,149.749786,48.378853,63.558186,93.049461,6298.411621,100.447632,125.992943,37.644001,160.777588,36.711887
42.961842,343.279999,1775.069946,148.975754,49.345863,64.55864,94.160477,6298.411621,99.415573,125.077393,37.032001,159.365021,36.378933
42.527481,336.630005,1692.689941,149.246216,50.510036,65.700935,96.828796,6298.411621,99.884697,125.353966,35.793999,156.668274,36.729412
44.083302,353.399994,1729.560059,153.209579,51.261116,64.853432,95.337959,6298.411621,102.962105,127.53791,38.720001,160.352859,37.001019
44.794956,355.730011,1738.5,152.799225,51.646038,66.769554,95.860222,6298.411621,103.328033,128.157822,39.318001,163.37558,37.220062
45.452625,357.130005,1754.359985,153.610565,52.359566,66.88932,96.306526,6631.177734,103.553223,130.351318,41.189999,164.886917,37.421593
46.662441,360.869995,1804.030029,155.373108,52.566113,66.926163,97.29409,6631.177734,102.417946,132.13475,40.900002,167.978836,37.605583
47.258759,352.01001,1860.630005,156.939789,51.420715,66.115463,97.028206,6631.177734,103.525055,132.583008,42.576,168.739441,37.737011
47.805996,351.269989,1863.699951,157.517975,52.256294,66.539238,96.676865,6631.177734,103.844063,133.3078,43.419998,168.235641,37.386539
47.653847,345.559998,1855.319946,157.611237,52.782055,67.313049,96.800316,6631.177734,102.521126,135.119812,41.852001,169.500061,37.74577
47.644032,343.429993,1870.300049,157.462051,53.148197,66.972214,96.278038,6631.177734,102.774467,134.194748,42.782001,167.287338,37.237595
47.298027,339.730011,1869.670044,155.447693,53.166977,67.497292,96.581909,6631.177734,103.037178,133.603455,42.984001,167.593567,37.465401
47.580223,350.619995,1886.030029,155.531631,53.091866,67.506516,96.619888,6631.177734,102.474243,132.983551,45.006001,167.494766,37.570541
48.699249,357.119995,1901.369995,160.269012,52.106079,66.880096,97.066193,6631.177734,103.8722,133.736954,44.948002,167.218185,37.737011
48.556911,363.519989,1908.790039,159.233871,51.692986,67.451233,96.809799,6631.177734,103.12162,133.946777,45.285999,168.611008,38.11377
48.947098,365.209991,1918.189941,162.208725,51.815033,67.515739,98.595024,6631.177734,103.384331,135.62529,43.924,171.623886,38.201385
48.780224,369.209991,1911.300049,161.658554,52.190571,66.557663,98.196198,6798.526367,102.680641,135.510818,44.372002,171.327515,38.262722
48.731144,371.040009,1913.900024,161.686539,52.378349,66.124687,98.471565,6798.526367,101.94883,136.435913,44.728001,171.732544,38.341579
47.9925,360.299988,1878.27002,160.427551,51.195396,64.862633,97.939812,6798.526367,101.104408,137.561279,43.952,169.193848,38.341579
49.030533,362.200012,1897.829956,160.287689,50.181438,63.103115,97.512497,6856.17627,101.779945,135.281937,43.854,168.976517,37.666912
49.015808,370.019989,1904.280029,159.933289,49.937344,63.95063,97.578964,6856.17627,102.117699,134.175659,44.568001,169.144424,38.052433
48.56918,367.320007,1893.630005,161.649185,50.294098,63.744537,98.186699,6856.17627,104.894897,132.830963,44.692001,171.436188,37.956062
49.459972,374.600006,1922.189941,162.740295,50.115723,62.875744,96.990227,6856.17627,106.658775,132.907257,45.433998,171.821457,38.350342
49.749546,375.429993,1934.310059,162.28334,50.050007,63.864674,98.585526,6856.17627,106.771355,133.546204,44.91,173.145096,38.744617
50.161819,381.720001,1939,163.178589,53.204529,65.306496,98.604515,7001.024902,106.601288,135.558533,46.98,174.715744,38.902328
50.117641,380.549988,1942.910034,160.399582,52.359566,64.687248,98.072746,7001.024902,107.234352,134.061234,46.619999,174.508301,38.481762
49.084515,376.160004,1952.319946,157.779099,52.040359,64.798149,98.633011,7001.024902,106.648529,134.442703,46.068001,174.044037,37.938534
49.383907,379.929993,1988.300049,154.52446,51.495827,65.352699,98.490562,7001.024902,107.102066,134.862335,46.012001,175.565247,37.999863
49.872242,381,2017.410034,154.52446,51.430107,65.842545,98.585526,6895.720215,106.790253,134.671585,47.784,177.126022,38.604427
49.509064,379.5,2001.069946,157.639206,51.261116,65.306496,97.749893,6895.720215,107.81073,133.622513,47.720001,178.538605,37.65815
49.889423,373.25,2011,161.649185,51.214172,65.371185,97.645439,6895.720215,108.944588,128.081543,49.015999,178.133606,37.149971
50.358139,366.600006,2020.98999,161.182907,51.636654,65.056931,98.471565,6895.720215,107.621742,128.472549,50.700001,178.370697,37.456638
50.183903,365.98999,2009.900024,164.586746,51.843208,64.567101,98.034767,6895.720215,108.774506,126.364876,50.476002,177.126022,37.54425
49.901699,362.440002,1992.030029,162.889496,52.575504,64.622551,99.326195,6895.720215,107.706787,125.754517,50.972,176.967972,37.447872
50.468563,325.209991,1977.900024,161.388077,53.495579,64.788918,100.247292,6895.720215,108.349304,125.954788,50.708,178.331146,37.728249
49.715195,315.100006,1964.52002,160.96843,53.120037,63.53194,99.155266,6895.720215,107.281593,124.276283,51.636002,177.05687,37.474159
50.851383,310.619995,1985.630005,162.861526,53.082481,63.310131,99.316704,6895.720215,107.971352,122.683609,51.136002,178.370697,37.517967
51.248924,307.299988,1994.48999,165.547287,54.650352,64.326797,99.354683,7165.157715,109.946167,122.874336,52.034,178.696655,37.754536
51.207211,317.940002,2000.810059,167.319138,54.6973,64.04953,99.003342,6984.415527,110.390259,123.770805,52.976002,181.097076,37.579296
50.802307,326.459991,1973.819946,166.11615,54.800571,63.661335,98.034767,6984.415527,109.331978,125.048767,45.764,179.378235,37.386539
50.978992,335.779999,1943.050049,162.246017,55.138557,64.271355,99.516113,6984.415527,109.813873,124.676834,45.608002,181.452698,37.754536
51.455059,332.700012,1912.449951,164.838531,54.847511,64.862846,100.855026,6984.415527,109.464264,126.860809,47.153999,180.978516,36.317608
51.234207,325.929993,1898.530029,165.649857,54.978958,64.714951,100.95948,6984.415527,109.218597,125.964317,48.452,179.318985,33.986969
52.279598,322.98999,1866.780029,162.936127,54.659744,64.174393,100.731575,6984.415527,109.606003,124.190453,48.321999,175.83197,34.030777
51.148312,319.5,1855.319946,161.667847,59.738914,64.600937,101.719147,6984.415527,106.714676,124.25721,46.77,176.987747,33.82737
50.066113,318.829987,1823.23999,159.047379,59.522987,64.95327,101.738136,6984.415527,106.705215,125.001091,46.868,175.259048,33.606277
47.445263,307.630005,1765.130005,153.601242,57.973877,63.942585,99.744011,6984.415527,103.530418,124.133232,45.664001,166.803314,32.686527
48.343418,310.100006,1787.829956,152.668686,57.889385,64.786377,100.171326,6984.415527,104.343025,124.714989,46.150002,170.379196,32.677685
48.844028,304.290009,1793.400024,152.603409,57.73917,66.130859,101.880569,6984.415527,102.07531,124.180923,46.683998,173.184616,32.35046
49.921326,315.899994,1832.890015,153.144272,58.668633,66.752144,103.124519,6984.415527,103.804451,125.582825,47.66,177.708847,32.60693
49.509953,308.929993,1807.579956,152.44487,58.377586,67.391937,104.254524,6984.415527,103.69104,125.926178,47.001999,176.869202,32.147057
49.384327,310.829987,1784.920044,151.167267,57.85183,67.447556,104.102585,6984.415527,101.744598,125.821251,45.801998,174.1922,31.298058
51.47567,312.279999,1824.339966,153.759781,58.865788,67.021034,103.836708,6984.415527,103.313095,127.242256,47,176.43457,31.130024
49.943493,299.109985,1762.959961,148.099167,57.78611,66.548126,103.134018,6984.415527,99.023354,124.228577,43.924,171.396683,30.281023
49.694702,295.76001,1776.119995,147.600388,59.635643,66.956116,103.361916,7228.485352,99.401306,124.495621,43.127998,174.374313,30.493275
50.867237,302.799988,1792.569946,151.985855,59.879745,67.512466,104.49192,7221.291504,101.78241,125.277657,43.987999,176.313202,30.643616
51.815609,309.380005,1816.119995,153.350418,60.489994,68.050262,105.356033,7281.065918,102.698929,126.12645,45.366001,177.806992,31.112335
51.818073,298.98999,1801.380005,151.524734,59.363377,67.243568,104.624863,7290.722656,101.394997,124.552864,45.172001,177.312363,30.608238
52.379707,297.809998,1823.540039,151.656464,59.476036,67.364098,104.947708,7363.880371,101.678459,125.439789,44.166,178.994064,30.838181
52.335365,296.929993,1804.660034,151.402405,59.964237,67.753548,104.814774,7363.880371,102.72728,125.191826,44.43,178.153214,31.023899
49.916401,291.440002,1749.619995,146.668716,59.382149,67.225014,104.444443,7326.355469,100.176102,121.815742,42.279999,173.345474,30.369463
50.864773,294.980011,1768.869995,146.922791,59.75769,67.85553,104.852753,7326.355469,100.979256,122.795815,43,175.680115,30.811647
50.290817,291.029999,1761.829956,146.574585,58.302479,67.809189,105.204109,7326.355469,99.911537,124.563751,42.816002,176.461624,30.369463
50.628296,291.769989,1764.25,148.268555,58.687401,68.050262,105.55545,7326.355469,100.913109,123.641335,43.118,176.748489,31.023899
51.485523,296.779999,1786.400024,150.91301,59.109886,68.550987,106.125198,7065.965332,103.19973,123.21859,44.341999,179.221588,31.244995
51.419014,293.75,1776.290039,152.192902,59.498325,68.650497,106.723434,7065.965332,103.804451,123.333878,45.122002,178.875381,31.439556
50.67017,289.290009,1789.839966,149.294357,60.351009,70.185173,106.704445,7065.965332,102.576096,123.698997,45.001999,177.272781,31.943655
51.529869,291.519989,1800.619995,150.640106,60.009937,71.143158,108.58461,7065.965332,103.813889,123.814301,44.136002,179.815155,31.687181
52.537354,293.25,1840.719971,154.555038,59.536224,69.757324,107.511589,6967.42041,106.176086,123.545265,45.916,182.743301,32.138214
52.532429,290.170013,1833.51001,154.28212,60.84367,70.640884,108.869492,6967.42041,106.402855,123.189758,45.490002,183.742447,32.279709
52.756588,294.339996,1831.349976,156.164291,60.796299,69.98983,106.077721,7039.120117,109.039078,121.97908,46.358002,179.597534,32.571564
53.379799,287.98999,1820.550049,158.912277,59.621494,68.548172,103.979141,7172.091309,110.428047,124.47728,47.108002,174.453445,33.057964
55.077019,288.269989,1822.98999,158.178223,60.436283,68.47377,104.216537,7172.091309,110.730408,126.033844,49.419998,173.09816,33.084496
54.95385,288.859985,1843.550049,160.53096,60.351009,69.282959,105.318062,7401.870117,111.410721,125.322807,49.174,176.065887,32.969524
53.884773,294.149994,1839.339966,161.340271,60.019413,67.552994,101.747627,7401.870117,113.602837,125.659126,49.040001,175.363541,32.642307
54.168064,294.290009,1807.839966,159.674545,60.426807,68.799301,100.551155,6980.263184,112.591812,124.467667,48.562,174.216019,32.571564
54.365128,298.600006,1822.550049,158.168823,60.777351,70.47348,102.079979,6980.263184,112.034332,124.592583,48.958,174.552368,32.279709
54.875023,291.559998,1817.459961,157.575928,60.265743,70.101463,101.624184,6980.263184,113.158737,125.303619,48.698002,173.404831,32.173592
54.429173,286.600006,1821.5,157.227753,60.388905,70.333984,102.317383,6980.263184,112.79969,125.015358,49.32,174.067627,32.288559
53.633526,270.75,1794.160034,156.936005,60.379433,70.585083,102.222427,6837.587402,112.346146,126.495056,48.124001,172.188065,32.447739
53.877392,265.920013,1785.300049,156.936005,59.953094,70.724609,102.76368,6837.587402,112.327248,126.581528,48.245998,173.028915,32.049774
53.621204,254.589996,1741.609985,155.034988,60.540497,70.780418,103.903175,6837.587402,110.862694,126.398972,44.641998,172.603546,31.846365
54.446419,264.75,1768.329956,154.338593,60.692081,70.808327,102.174942,7118.062988,111.49575,125.860901,45.740002,173.394943,31.749086
54.165604,263.309998,1739.839966,154.178604,60.834198,71.87793,103.10553,7118.062988,110.579224,123.80471,48.512001,173.760956,31.642965
53.902031,263.079987,1725.449951,154.837357,60.72998,71.738388,103.077049,7242.439941,111.231186,123.564491,48.425999,172.128723,32.032085
55.170628,267.619995,1735.910034,154.715012,60.966831,71.530396,102.934608,7236.838867,111.202843,124.313942,48.174,170.16011,31.775618
55.323353,269.579987,1735.650024,149.049667,59.782555,71.679649,101.757126,7236.838867,109.180794,124.900063,48.938,172.415588,31.333429
53.936512,268.029999,1713.22998,146.480484,58.730915,71.577026,100.237793,7236.838867,107.007591,126.831352,48.625999,168.003555,30.687838
54.394684,268.149994,1724.420044,146.085236,59.128834,72.584496,101.168381,7236.838867,106.855186,126.05307,46.605999,171.010834,31.351126
55.919472,272.790009,1739.650024,146.640472,59.526756,73.144234,102.364861,7236.838867,109.169647,128.426361,46.285999,174.087402,31.775618
55.931789,274.459991,1732.660034,144.475998,59.384636,72.593819,102.991585,7236.838867,108.931534,127.945923,47.543999,173.019012,31.687181
55.27655,270.720001,1705.51001,141.859741,58.588799,72.687126,102.155945,7236.838867,106.502777,126.677612,48.009998,170.565704,31.333429
55.924393,267.529999,1721.98999,142.095016,58.85408,73.03228,102.858635,7236.838867,107.274261,124.16021,48.905998,172.999252,31.563372
56.678173,280.480011,1720.26001,143.33725,59.090935,73.442719,102.212929,7056.453613,108.779137,124.00647,48.948002,172.999252,31.651808
58.185715,282.929993,1731.920044,148.786148,58.863556,72.659142,101.605194,7056.453613,110.617348,126.187592,49.577999,175.155777,31.934801
58.101952,285.529999,1736.430054,151.054184,59.109882,72.733757,100.693588,6993.299805,110.912613,125.601471,51.391998,175.452576,32.102837
57.96648,284.25,1767.380005,153.378662,58.674068,72.836395,100.826538,6952.741699,114.255707,127.638466,51.577999,176.827637,32.279709
57.732464,286.279999,1777.430054,152.625793,58.105614,73.321465,100.930992,6952.741699,113.989029,129.877228,51.950001,175.957077,32.138214
57.956623,293.350006,1787.47998,153.905701,58.939346,73.312119,99.810478,6952.741699,114.627174,130.838058,52.394001,176.026352,32.244343
58.234982,275.299988,1757.51001,153.491592,58.68354,74.133026,99.316704,6952.741699,114.827179,122.699722,51.389999,173.820343,32.244343
59.244934,278.049988,1785.660034,156.164291,59.2141,74.580795,98.082245,6952.741699,117.675003,123.007195,50.700001,174.532578,32.244343
59.109451,266.690002,1765.72998,157.670029,58.816185,74.366234,98.063248,6991.320313,118.856033,124.140984,51.116001,169.022476,32.217808
59.902634,271.269989,1762.170044,158.818161,58.939346,74.907265,98.424095,7013.636719,119.170341,124.813583,50.936001,169.477554,32.518494
60.001167,271.5,1780.780029,152.352875,58.418266,75.420349,99.668045,7013.636719,119.084618,122.507553,59.936001,174.265488,32.182426
60.740158,276.820007,1761.329956,156.30545,57.688747,75.448334,100.07637,7013.636719,120.037079,123.32428,65.625999,175.937302,32.518494
61.348595,281.859985,1777.079956,159.100494,57.849812,75.448334,99.886452,7013.636719,120.494247,124.121773,65.542,177.905914,32.969524
59.929733,281.209991,1762.709961,158.865219,59.564648,75.420349,100.313759,7013.636719,120.418045,124.064117,63.243999,175.719681,33.791996
59.92234,291.450012,1779.98999,158.451126,60.521553,76.437141,101.633682,7278.845215,119.751343,127.638466,63.001999,177.32225,34.030777
61.277161,287.410004,1776.660034,155.270264,60.189945,76.509186,101.757126,7278.845215,118.979858,126.869774,62.984001,176.936432,33.933498
63.016258,286.809998,1791.439941,160.069809,60.332066,75.845016,101.282333,7202.586914,121.7229,126.062668,62.661999,178.984161,33.951187
63.430088,292.859985,1804.660034,164.596451,60.218372,74.984421,100.228302,7202.586914,122.694412,125.130646,63.493999,177.025452,33.632805
